,theta_2,theta_3,R3,theta_4,R4,R5,h3,f3,h4,f4,f5,h3p,f3p,h4p,f4p,f5p,T,F12,F14,F23,F34,F45
302,3.0199999999999796,44.0076304933113,-1.9858707003230374,44.0076304933113,-2.22718753747748,228.18222679456676,-0.0030982381133021625,-0.025354772965916837,-0.0,-0.0,-0.0,0.02535677270790664,-0.003096238371312365,-0.0,-0.0,-0.0,337.11879731351183,82.33126364853037,57.145386448546134,167.55848742396424,-55.00247489392451,98.10000000000001
303,3.0299999999999794,44.00760081870369,-1.9881963851201543,44.00760081870369,-2.229795832264949,228.179617662582,-0.002837596394193184,-0.025322525504245588,-0.0,-0.0,-0.0,0.025324350691522817,-0.002835771206915952,-0.0,-0.0,-0.0,338.205734488504,82.63639242130675,57.14447001494401,168.10195601146032,-54.99932692117198,98.10000000000001
304,3.039999999999979,44.00757374276976,-1.9903233818921298,44.00757374276976,-2.23218129507581,228.1772314358905,-0.0025784485892818396,-0.025292888888214862,-0.0,-0.0,-0.0,0.025294542162162533,-0.00257679531533417,-0.0,-0.0,-0.0,339.2441782352504,82.92767281030133,57.14370407832202,168.62117788483351,-54.9963519680942,98.10000000000001
305,3.049999999999979,44.00754925125391,-1.9922514774181395,44.00754925125391,-2.2343436867793063,228.17506835322038,-0.0023206591561045348,-0.02526584754132024,-0.0,-0.0,-0.0,0.025267331284882948,-0.0023191754125418277,-0.0,-0.0,-0.0,340.2339058010391,83.20507634262643,57.143088140916376,169.11604166772787,-54.993549001042474,98.10000000000001
306,3.0599999999999787,44.00752733124694,-1.993980478408972,44.00752733124694,-2.2362827905983225,228.17312863098422,-0.00206409427368538,-0.025241387247553555,-0.0,-0.0,-0.0,0.025242703591868147,-0.002062777929370787,-0.0,-0.0,-0.0,341.17470629389123,83.46857585355284,57.14262177927537,169.58644191415394,-54.990917082516404,98.10000000000001
307,3.0699999999999785,44.00750797116967,-1.995510211525789,44.00750797116967,-2.2379984121304233,228.17141246325747,-0.001808621670148841,-0.02521949513333898,-0.0,-0.0,-0.0,0.025220645963638662,-0.0018074708398491592,-0.0,-0.0,-0.0,342.0663804816157,83.71814548883546,57.142304643900665,170.03227900801616,-54.98845537017233,98.10000000000001
308,3.0799999999999783,44.007491160758356,-1.9968405233969426,44.007491160758356,-2.239490379366714,228.16992002175925,-0.0015541104539758602,-0.025200159651307102,-0.0,-0.0,-0.0,0.025201146612125126,-0.0015531234931578373,-0.0,-0.0,-0.0,342.9087406050158,83.95376070687473,57.14213645897813,170.45345906971622,-54.98616311595779,98.10000000000001
309,3.089999999999978,44.007476891051695,-1.997971280632842,44.007476891051695,-2.240758542708516,228.16865145583515,-0.0013004309484830861,-0.025183370565729803,-0.0,-0.0,-0.0,0.02518419506542565,-0.0012996064487872455,-0.0,-0.0,-0.0,343.7016102044992,84.1753982807031,57.142117022185396,170.84989386945793,-54.98403966537053,98.10000000000001
310,3.099999999999978,44.0074651543795,-1.9989023698388722,44.0074651543795,-2.241802774981852,228.16760689244262,-0.0010474545291359507,-0.02516911893963055,-0.0,-0.0,-0.0,0.0251697821542584,-0.0010467913145080971,-0.0,-0.0,-0.0,344.44482395947034,84.38303629979762,57.14224620458134,171.2215007469435,-54.982084456840546,98.10000000000001
311,3.1099999999999777,44.007455944353005,-1.9996336976263518,44.007455944353005,-2.242622971449739,228.1667864361383,-0.0007950534633097758,-0.02515739712348485,-0.0,-0.0,-0.0,0.02515790000002135,-0.0007945505867732764,-0.0,-0.0,-0.0,345.1382275398855,84.57665417171123,57.142523950572425,171.56820253715108,-54.98029702123421,98.10000000000001
312,3.1199999999999775,44.00744925585671,-2.0001651906215443,44.00744925585671,-2.2432190498222924,228.16619016906765,-0.0005431007521297594,-0.02514819874557518,-0.0,-0.0,-0.0,0.025148542004520418,-0.0005427574931845169,-0.0,-0.0,-0.0,345.78167746941267,84.75623262351725,57.142950277964296,171.88992750191468,-54.97867698147975,98.10000000000001
313,3.1299999999999772,44.00744508504189,-2.0004967954727038,44.00744508504189,-2.2435909502646263,228.16581815095694,-0.000291469974019269,-0.025141518703901012,-0.0,-0.0,-0.0,0.02514170284126424,-0.00029128583665604524,-0.0,-0.0,-0.0,346.37504099970715,84.92175370306708,57.14352527809246,172.1866092670619,-54.977224052313446,98.10000000000001
314,3.139999999999977,44.00744342932153,-2.0006284788551683,44.00744342932153,-2.2437386354025706,228.16567041910727,-4.003512959854459e-05,-0.025137353159672502,-0.0,-0.0,-0.0,0.025137378448351073,-4.000984091996349e-05,-0.0,-0.0,-0.0,346.91819599532266,85.07320078005289,57.144249116037194,172.45818676486965,-54.97593804014664,98.10000000000001
315,3.149999999999977,44.00744428736698,-2.000560227474488,44.00744428736698,-2.2436620903261755,228.16574698839113,0.00021132951242206844,-0.025135699532331093,-0.0,-0.0,-0.0,0.025135566022888932,0.00021119600297990173,-0.0,-0.0,-0.0,347.41103082885286,85.21055854687494,57.14512203091942,172.70460418163475,-54.974818843053306,98.10000000000001
316,3.1599999999999766,44.00744765910592,-2.0002920480675987,44.00744765910592,-2.2433613225910287,228.16604785125088,0.0004627495687049942,-0.025136556496139932,-0.0,-0.0,-0.0,0.025136264016988683,0.0004624570895537434,-0.0,-0.0,-0.0,347.85344428590713,85.3338130193065,57.14614433628366,172.92581091016189,-54.97386645087892,98.10000000000001
317,3.1699999999999764,44.007453545722086,-1.9998239674020282,44.007453545722086,-2.242836362217363,228.16657297769967,0.0007143506944526092,-0.025139923978237253,-0.0,-0.0,-0.0,0.02513947213522141,0.0007138988514367629,-0.0,-0.0,-0.0,348.2453454795944,85.44295153695627,57.14731642056067,173.12176150700552,-54.97308094547099,98.10000000000001
318,3.179999999999976,44.007461949656374,-1.999156032273145,44.007461949656374,-2.242087261686976,228.16732231532458,0.0009662587366276038,-0.02514580315830223,-0.0,-0.0,-0.0,0.02514519133368635,0.0009656469120117258,-0.0,-0.0,-0.0,348.5866537741802,85.53796276351852,57.14863874762396,173.29241565429842,-54.972462501032524,98.10000000000001
319,3.189999999999976,44.007472874609554,-1.9982883094994455,44.007472874609554,-2.24111409593794,228.1682957892919,0.001218599887573207,-0.025154196469683997,-0.0,-0.0,-0.0,0.025153423820538003,0.001217827238427216,-0.0,-0.0,-0.0,348.87729871768124,85.61883668681479,57.15011185742968,173.43773812604894,-54.97201138459943,98.10000000000001
320,3.1999999999999758,44.007486325546466,-1.997220885915881,44.007486325546466,-2.23991696235712,228.1694933023548,0.0014715008393834062,-0.02516510760208617,-0.0,-0.0,-0.0,0.025164173058061907,0.0014705662953591395,-0.0,-0.0,-0.0,349.11721998312976,85.68556461861756,57.151736366748715,173.5576987587732,-54.97172795664366,98.10000000000001
321,3.2099999999999755,44.007502308701845,-1.995953868365222,44.007502308701845,-2.238495980770487,228.1709147348632,0.0017250889393722263,-0.025178541505742936,-0.0,-0.0,-0.0,0.02517744376623263,0.0017239911998619241,-0.0,-0.0,-0.0,349.3063673183026,85.73813919425233,57.15351296998694,173.65227242635964,-54.9716126718038,98.10000000000001
322,3.2199999999999753,44.007520831587584,-1.9944873836874666,44.007520831587584,-2.2368512934312417,228.1725599447757,0.0019794923470042754,-0.025194504397214323,-0.0,-0.0,-0.0,0.025193241927878984,0.001978229877668939,-0.0,-0.0,-0.0,349.44470050376117,85.77655437197826,57.155442440106285,173.7214390190889,-54.971666079745425,98.10000000000001
323,3.229999999999975,44.0075419030017,-1.9928215787072874,44.0075419030017,-2.234983065005736,228.1744287676741,0.0022348401926349246,-0.02521300376660914,-0.0,-0.0,-0.0,0.025211574795261975,0.002233411221287767,-0.0,-0.0,-0.0,349.53218931902495,85.80080543213755,57.15752562963097,173.7651834267208,-54.97188882615399,98.10000000000001
